time,temperature_2m_mean,temperature_2m_min,temperature_2m_max,precipitation_sum,rain_sum,et0_fao_evapotranspiration,region,latitude_requested,longitude_requested,latitude_returned,longitude_returned,elevation_m,date,year,month,region_normalised
2017-03-20,11.5,9.8,13.7,0.0,0.0,1.23,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-20,2017,3,bourgogne-franche-comte
2017-03-21,9.3,6.4,11.5,8.8,8.8,0.92,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-21,2017,3,bourgogne-franche-comte
2017-03-22,7.7,4.9,11.8,1.4,1.4,1.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-22,2017,3,bourgogne-franche-comte
2017-03-23,9.9,5.8,15.9,4.6,4.6,2.11,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-23,2017,3,bourgogne-franche-comte
2017-03-24,10.2,8.1,12.7,2.3,2.3,1.36,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-24,2017,3,bourgogne-franche-comte
2017-03-25,11.9,8.5,17.3,0.0,0.0,2.84,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-25,2017,3,bourgogne-franche-comte
2017-03-26,11.4,7.7,15.4,0.0,0.0,2.32,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-26,2017,3,bourgogne-franche-comte
2017-03-27,11.1,3.8,18.8,0.0,0.0,3.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-27,2017,3,bourgogne-franche-comte
2017-03-28,12.3,6.3,19.3,1.3,1.3,2.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-28,2017,3,bourgogne-franche-comte
2017-03-29,12.2,5.1,20.5,0.0,0.0,2.99,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-29,2017,3,bourgogne-franche-comte
2017-03-30,13.8,6.3,22.0,0.0,0.0,3.53,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-30,2017,3,bourgogne-franche-comte
2017-03-31,14.9,10.6,20.0,0.0,0.0,3.73,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-03-31,2017,3,bourgogne-franche-comte
2017-04-01,10.6,7.3,12.2,5.1,5.1,1.24,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-01,2017,4,bourgogne-franche-comte
2017-04-02,11.0,6.5,15.6,0.9,0.9,2.45,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-02,2017,4,bourgogne-franche-comte
2017-04-03,13.3,7.5,19.5,0.0,0.0,3.41,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-03,2017,4,bourgogne-franche-comte
2017-04-04,12.6,6.3,17.8,0.0,0.0,2.88,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-04,2017,4,bourgogne-franche-comte
2017-04-05,11.8,7.9,16.3,0.0,0.0,3.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-05,2017,4,bourgogne-franche-comte
2017-04-06,9.4,5.0,14.1,0.0,0.0,3.05,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-06,2017,4,bourgogne-franche-comte
2017-04-07,10.6,3.4,18.5,0.0,0.0,3.56,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-07,2017,4,bourgogne-franche-comte
2017-04-08,13.2,5.7,21.5,0.0,0.0,3.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-08,2017,4,bourgogne-franche-comte
2017-04-09,15.0,7.1,24.3,0.0,0.0,3.94,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-09,2017,4,bourgogne-franche-comte
2017-04-10,14.9,7.7,22.4,2.2,2.2,3.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-10,2017,4,bourgogne-franche-comte
2017-04-11,11.0,5.1,16.8,0.0,0.0,3.5,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-11,2017,4,bourgogne-franche-comte
2017-04-12,11.5,2.2,20.1,0.0,0.0,3.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-12,2017,4,bourgogne-franche-comte
2017-04-13,11.7,4.9,18.5,0.0,0.0,3.67,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-13,2017,4,bourgogne-franche-comte
2017-04-14,11.6,4.9,18.1,0.0,0.0,2.44,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-14,2017,4,bourgogne-franche-comte
2017-04-15,11.5,6.8,15.7,1.1,1.1,2.5,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-15,2017,4,bourgogne-franche-comte
2017-04-16,10.9,7.4,13.6,0.1,0.1,2.46,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-16,2017,4,bourgogne-franche-comte
2017-04-17,9.1,4.4,13.3,0.9,0.9,2.06,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-17,2017,4,bourgogne-franche-comte
2017-04-18,6.8,2.2,10.6,0.7,0.7,3.21,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-18,2017,4,bourgogne-franche-comte
2017-04-19,5.0,0.3,9.2,0.0,0.0,2.77,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-19,2017,4,bourgogne-franche-comte
2017-04-20,5.5,-0.7,11.7,0.0,0.0,3.59,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-20,2017,4,bourgogne-franche-comte
2017-04-21,8.3,0.3,16.9,0.0,0.0,3.99,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-21,2017,4,bourgogne-franche-comte
2017-04-22,10.1,1.5,18.1,0.0,0.0,3.8,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-22,2017,4,bourgogne-franche-comte
2017-04-23,10.0,3.7,15.6,0.0,0.0,4.02,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-23,2017,4,bourgogne-franche-comte
2017-04-24,11.4,1.1,20.3,0.0,0.0,4.32,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-24,2017,4,bourgogne-franche-comte
2017-04-25,8.7,2.6,12.0,13.1,12.0,1.37,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-25,2017,4,bourgogne-franche-comte
2017-04-26,4.5,2.2,7.0,9.1,8.4,1.02,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-26,2017,4,bourgogne-franche-comte
2017-04-27,5.0,0.7,9.1,2.3,2.3,2.26,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-27,2017,4,bourgogne-franche-comte
2017-04-28,6.7,2.0,11.1,0.5,0.5,2.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-28,2017,4,bourgogne-franche-comte
2017-04-29,9.5,2.4,16.5,0.0,0.0,3.88,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-29,2017,4,bourgogne-franche-comte
2017-04-30,11.8,5.0,18.2,4.6,4.6,4.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-04-30,2017,4,bourgogne-franche-comte
2017-05-01,9.3,6.2,13.7,6.2,6.2,2.43,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-01,2017,5,bourgogne-franche-comte
2017-05-02,7.9,4.5,10.6,4.4,4.4,1.33,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-02,2017,5,bourgogne-franche-comte
2017-05-03,9.8,4.9,15.0,0.6,0.6,2.78,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-03,2017,5,bourgogne-franche-comte
2017-05-04,10.2,7.3,13.4,2.7,2.7,2.52,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-04,2017,5,bourgogne-franche-comte
2017-05-05,12.6,5.6,19.5,0.0,0.0,4.15,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-05,2017,5,bourgogne-franche-comte
2017-05-06,12.6,11.4,14.1,13.8,13.8,1.07,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-06,2017,5,bourgogne-franche-comte
2017-05-07,11.4,10.1,12.3,6.4,6.4,0.83,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-07,2017,5,bourgogne-franche-comte
2017-05-08,9.5,8.0,10.5,3.8,3.8,1.41,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-08,2017,5,bourgogne-franche-comte
2017-05-09,10.8,6.4,15.8,0.0,0.0,3.33,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-09,2017,5,bourgogne-franche-comte
2017-05-10,13.2,3.5,22.3,0.0,0.0,4.63,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-10,2017,5,bourgogne-franche-comte
2017-05-11,13.6,10.8,15.9,10.5,10.5,1.88,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-11,2017,5,bourgogne-franche-comte
2017-05-12,14.8,10.9,18.6,1.9,1.9,3.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-12,2017,5,bourgogne-franche-comte
2017-05-13,15.0,10.7,18.8,5.0,5.0,3.21,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-13,2017,5,bourgogne-franche-comte
2017-05-14,15.7,10.8,21.0,4.5,4.5,3.68,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-14,2017,5,bourgogne-franche-comte
2017-05-15,16.3,8.5,23.4,0.0,0.0,4.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-15,2017,5,bourgogne-franche-comte
2017-05-16,18.2,10.4,25.7,0.0,0.0,5.17,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-16,2017,5,bourgogne-franche-comte
2017-05-17,20.1,11.1,27.7,0.0,0.0,5.68,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-17,2017,5,bourgogne-franche-comte
2017-05-18,19.5,16.7,23.2,1.1,1.1,3.26,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-18,2017,5,bourgogne-franche-comte
2017-05-19,11.9,8.9,14.9,6.8,6.8,2.48,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-19,2017,5,bourgogne-franche-comte
2017-05-20,11.9,7.5,16.9,0.0,0.0,2.73,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-20,2017,5,bourgogne-franche-comte
2017-05-21,14.1,5.6,21.5,0.0,0.0,4.54,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-21,2017,5,bourgogne-franche-comte
2017-05-22,17.5,7.3,26.2,0.0,0.0,5.23,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-22,2017,5,bourgogne-franche-comte
2017-05-23,19.3,11.9,25.8,0.0,0.0,4.73,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-23,2017,5,bourgogne-franche-comte
2017-05-24,19.4,12.8,25.3,0.0,0.0,5.43,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-24,2017,5,bourgogne-franche-comte
2017-05-25,20.2,14.0,25.3,0.0,0.0,5.91,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-25,2017,5,bourgogne-franche-comte
2017-05-26,21.0,14.1,27.6,0.0,0.0,5.99,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-26,2017,5,bourgogne-franche-comte
2017-05-27,22.7,15.4,30.6,0.0,0.0,5.52,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-27,2017,5,bourgogne-franche-comte
2017-05-28,23.5,15.8,30.4,0.0,0.0,6.44,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-28,2017,5,bourgogne-franche-comte
2017-05-29,23.4,15.7,29.8,0.0,0.0,6.66,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-29,2017,5,bourgogne-franche-comte
2017-05-30,21.4,17.1,25.3,2.1,2.1,4.11,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-30,2017,5,bourgogne-franche-comte
2017-05-31,20.5,16.4,25.7,0.7,0.7,4.51,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-05-31,2017,5,bourgogne-franche-comte
2017-06-01,20.9,15.0,27.7,0.8,0.8,4.64,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-01,2017,6,bourgogne-franche-comte
2017-06-02,21.8,14.2,27.2,0.0,0.0,4.97,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-02,2017,6,bourgogne-franche-comte
2017-06-03,19.4,15.1,25.1,22.7,22.7,3.05,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-03,2017,6,bourgogne-franche-comte
2017-06-04,16.2,12.8,20.0,4.3,4.3,4.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-04,2017,6,bourgogne-franche-comte
2017-06-05,16.7,10.2,22.7,0.0,0.0,4.12,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-05,2017,6,bourgogne-franche-comte
2017-06-06,14.6,11.4,17.6,9.0,9.0,3.49,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-06,2017,6,bourgogne-franche-comte
2017-06-07,14.2,10.7,19.1,0.0,0.0,3.47,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-07,2017,6,bourgogne-franche-comte
2017-06-08,16.9,8.7,25.5,0.0,0.0,5.37,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-08,2017,6,bourgogne-franche-comte
2017-06-09,19.2,16.0,24.3,1.8,1.8,3.99,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-09,2017,6,bourgogne-franche-comte
2017-06-10,20.2,13.3,26.6,0.0,0.0,5.41,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-10,2017,6,bourgogne-franche-comte
2017-06-11,22.8,13.4,30.9,0.0,0.0,5.68,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-11,2017,6,bourgogne-franche-comte
2017-06-12,21.4,18.3,25.7,0.0,0.0,3.92,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-12,2017,6,bourgogne-franche-comte
2017-06-13,20.5,13.6,27.0,0.0,0.0,5.61,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-13,2017,6,bourgogne-franche-comte
2017-06-14,22.7,16.8,29.4,3.2,3.2,5.19,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-14,2017,6,bourgogne-franche-comte
2017-06-15,23.5,16.5,29.7,2.4,2.4,4.84,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-15,2017,6,bourgogne-franche-comte
2017-06-16,21.0,16.4,24.6,0.0,0.0,5.73,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-16,2017,6,bourgogne-franche-comte
2017-06-17,19.5,12.5,25.8,0.0,0.0,5.93,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-17,2017,6,bourgogne-franche-comte
2017-06-18,22.3,15.8,28.6,0.0,0.0,6.63,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-18,2017,6,bourgogne-franche-comte
2017-06-19,24.5,13.7,33.5,0.0,0.0,6.39,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-19,2017,6,bourgogne-franche-comte
2017-06-20,26.9,19.2,33.0,0.0,0.0,5.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-20,2017,6,bourgogne-franche-comte
2017-06-21,27.4,20.8,34.0,0.0,0.0,5.79,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-21,2017,6,bourgogne-franche-comte
2017-06-22,28.4,19.9,35.7,0.0,0.0,6.5,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-22,2017,6,bourgogne-franche-comte
2017-06-23,25.4,19.9,29.5,0.0,0.0,5.23,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-23,2017,6,bourgogne-franche-comte
2017-06-24,23.2,18.8,28.7,0.0,0.0,4.94,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-24,2017,6,bourgogne-franche-comte
2017-06-25,22.0,17.8,26.8,0.0,0.0,5.27,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-25,2017,6,bourgogne-franche-comte
2017-06-26,21.9,14.4,28.6,0.6,0.6,5.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-26,2017,6,bourgogne-franche-comte
2017-06-27,23.0,17.2,29.3,1.0,1.0,4.62,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-27,2017,6,bourgogne-franche-comte
2017-06-28,18.8,16.2,23.8,14.3,14.3,3.34,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-28,2017,6,bourgogne-franche-comte
2017-06-29,16.4,14.7,19.0,10.8,10.8,2.95,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-29,2017,6,bourgogne-franche-comte
2017-06-30,15.3,12.5,19.1,6.9,6.9,2.89,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-06-30,2017,6,bourgogne-franche-comte
2017-07-01,14.3,13.1,16.5,9.3,9.3,1.17,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-01,2017,7,bourgogne-franche-comte
2017-07-02,16.3,14.5,18.9,1.2,1.2,1.86,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-02,2017,7,bourgogne-franche-comte
2017-07-03,19.6,15.7,24.7,0.0,0.0,3.7,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-03,2017,7,bourgogne-franche-comte
2017-07-04,21.0,12.1,28.4,0.0,0.0,5.19,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-04,2017,7,bourgogne-franche-comte
2017-07-05,24.1,14.5,32.4,0.0,0.0,6.16,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-05,2017,7,bourgogne-franche-comte
2017-07-06,25.4,16.3,33.2,0.0,0.0,7.07,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-06,2017,7,bourgogne-franche-comte
2017-07-07,26.6,20.6,33.0,2.6,2.6,5.7,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-07,2017,7,bourgogne-franche-comte
2017-07-08,26.0,19.9,31.3,3.2,3.2,5.24,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-08,2017,7,bourgogne-franche-comte
2017-07-09,22.7,19.2,27.3,8.1,8.1,3.85,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-09,2017,7,bourgogne-franche-comte
2017-07-10,20.0,17.1,24.8,13.1,13.1,3.22,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-10,2017,7,bourgogne-franche-comte
2017-07-11,19.6,14.9,24.4,2.0,2.0,3.51,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-11,2017,7,bourgogne-franche-comte
2017-07-12,20.7,17.7,24.2,1.0,1.0,4.14,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-12,2017,7,bourgogne-franche-comte
2017-07-13,21.0,15.8,25.1,0.4,0.4,3.67,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-13,2017,7,bourgogne-franche-comte
2017-07-14,20.7,16.8,25.1,0.4,0.4,4.84,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-14,2017,7,bourgogne-franche-comte
2017-07-15,18.9,13.6,23.7,0.0,0.0,5.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-15,2017,7,bourgogne-franche-comte
2017-07-16,21.3,14.2,27.6,0.0,0.0,4.62,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-16,2017,7,bourgogne-franche-comte
2017-07-17,23.6,15.1,30.0,0.0,0.0,5.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-17,2017,7,bourgogne-franche-comte
2017-07-18,25.6,16.1,33.7,0.5,0.5,7.02,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-18,2017,7,bourgogne-franche-comte
2017-07-19,26.5,21.5,32.1,0.8,0.8,7.35,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-19,2017,7,bourgogne-franche-comte
2017-07-20,22.1,18.6,25.5,9.2,9.2,4.71,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-20,2017,7,bourgogne-franche-comte
2017-07-21,20.8,15.9,26.2,1.7,1.7,4.26,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-21,2017,7,bourgogne-franche-comte
2017-07-22,20.2,16.3,26.3,10.3,10.3,4.03,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-22,2017,7,bourgogne-franche-comte
2017-07-23,19.0,15.3,23.0,0.4,0.4,3.44,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-23,2017,7,bourgogne-franche-comte
2017-07-24,17.3,14.7,20.4,10.1,10.1,2.86,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-24,2017,7,bourgogne-franche-comte
2017-07-25,17.2,14.9,20.4,1.2,1.2,3.05,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-25,2017,7,bourgogne-franche-comte
2017-07-26,18.4,13.2,24.7,0.3,0.3,3.55,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-26,2017,7,bourgogne-franche-comte
2017-07-27,19.9,17.4,23.2,0.3,0.3,1.94,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-27,2017,7,bourgogne-franche-comte
2017-07-28,20.1,16.9,24.0,0.0,0.0,3.78,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-28,2017,7,bourgogne-franche-comte
2017-07-29,21.8,13.4,29.7,0.0,0.0,5.3,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-29,2017,7,bourgogne-franche-comte
2017-07-30,22.0,18.6,25.5,14.3,14.3,3.39,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-30,2017,7,bourgogne-franche-comte
2017-07-31,21.2,16.3,27.3,4.9,4.9,3.4,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-07-31,2017,7,bourgogne-franche-comte
2017-08-01,21.6,16.5,27.0,13.2,13.2,3.1,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-01,2017,8,bourgogne-franche-comte
2017-08-02,24.3,17.3,31.7,4.1,4.1,4.78,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-02,2017,8,bourgogne-franche-comte
2017-08-03,25.2,21.6,29.7,0.6,0.6,4.71,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-03,2017,8,bourgogne-franche-comte
2017-08-04,22.3,18.8,26.3,0.7,0.7,3.51,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-04,2017,8,bourgogne-franche-comte
2017-08-05,21.3,17.3,25.8,0.0,0.0,3.76,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-05,2017,8,bourgogne-franche-comte
2017-08-06,19.4,14.2,24.4,0.0,0.0,4.96,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-06,2017,8,bourgogne-franche-comte
2017-08-07,20.0,12.0,27.7,0.0,0.0,5.56,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-07,2017,8,bourgogne-franche-comte
2017-08-08,18.2,15.5,21.6,7.1,7.1,3.01,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-08,2017,8,bourgogne-franche-comte
2017-08-09,16.8,11.1,22.2,0.0,0.0,3.78,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-09,2017,8,bourgogne-franche-comte
2017-08-10,14.5,9.8,18.7,2.9,2.9,3.0,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-10,2017,8,bourgogne-franche-comte
2017-08-11,14.9,11.5,18.9,0.3,0.3,2.86,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-11,2017,8,bourgogne-franche-comte
2017-08-12,17.4,12.4,22.2,0.0,0.0,2.81,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-12,2017,8,bourgogne-franche-comte
2017-08-13,18.9,15.3,23.1,0.7,0.7,2.48,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-13,2017,8,bourgogne-franche-comte
2017-08-14,21.2,13.3,29.5,0.0,0.0,4.14,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-14,2017,8,bourgogne-franche-comte
2017-08-15,22.4,18.8,26.7,2.1,2.1,4.32,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-15,2017,8,bourgogne-franche-comte
2017-08-16,21.6,17.0,26.7,0.2,0.2,3.32,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-16,2017,8,bourgogne-franche-comte
2017-08-17,22.5,15.7,29.2,0.0,0.0,4.66,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-17,2017,8,bourgogne-franche-comte
2017-08-18,20.0,17.1,26.0,5.9,5.9,2.68,Bourgogne-Franche-Comté,47.322,5.0415,47.25,5.0,250.0,2017-08-18,2017,8,bourgogne-franche-comte
